entity,label,source_url,title
3 July 2014,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Interventions Journal,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
20 December 2016,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
12 November 2016,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
a b Battah,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Habib,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
19 January 2014,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Beirut Report,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
7 December 2016,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
13 December 2016,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Wainwright,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Oliver,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
22 January 2015,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
2018,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
10 November 2014,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
8 September 2013,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
27 November 2010,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
27 January 2010,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
19 October 2009,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
5 March 2013,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
15 August 2016,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
12 March 2013,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
4 October 2013,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
6 January 2012,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
5 June 2013,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
12 April 2013,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Shair,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
"Oct. 14, 2006",DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
U.S. Department of State,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Bureau of Consular Affairs,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
30 July 2018,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Government of Canada,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
16 November 2012,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
9 April 2019,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
25 May 2014,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Gov.uk,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
4 June 2019,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
4 March 2016,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
22 December 2022,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
7 August 2020,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
27 October 2021,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
25 February 2021,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
8 January 2005,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
19 December 2010,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
2 March 2010,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
7 August 2006,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Carrell,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Severin,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
15 October 2008,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Glasgow,GPE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
London,GPE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
23 August 2011,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
"Sherwood, Williams, Wise",ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Meek,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
"Jan. 11, 2009",DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
20 June 2011,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Condé Nast Traveler,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
16 October 2012,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
3 February 2013,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
26 March 2013,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Lutz,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
26 September 2009,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Los Angeles Times,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
12 October 2009,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
21 February 2014,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
eecoy.com,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
4 January 2017,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
7 June 1926,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Lebanonpanorama.com,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
10 February 2009,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
12 October 2007,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
25 July 2009,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
28 August 2016.[dead,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
United Nations General Assembly,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
15 November 2007,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
United Nations Economic and Social Commission for Western Asia,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
5 September 2015,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Arab Air Carriers Organization,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Aaco.org,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
28 January 2010,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
29 January 2011,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Union of Arab Stock Exchanges,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
arabstockexchanges.org,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
5 November 2010,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
12 February 2011,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
International Labour Organization (Lebanon,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
25 July 2001,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
UNESCO Beirut,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
29 May 2023,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
1 June 2023,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
IAU,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
29 August 2008,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
20 November 2007,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
RTF,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Unesco.org,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Ncusar.org,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
5 April 2012,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
14 June 2010,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
International Served By Pappas Consulting,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
20 April 2009,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Universities of Lebanon,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
15 March 2010,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
17 July 2011,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
ACPE,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
30 June 2004,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
17 April 2004,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
29 July 2010,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Educalys,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
22 July 2011,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
5 September 2011,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Transportation & Communication,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
2 January 2010,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Beirut Transport,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
24 October 2007,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
12 July 2024,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
23 May 2022,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Transport Ministry,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Sour,GPE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Bekaa,GPE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
24 April 2025,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
ACTC Public Transportation,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
France Diplomatie,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
14 October 2007,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
9 January 2008,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Libanvision,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
28 September 2007,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Moldavie.fr,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
17 October 2007,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
un.org,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
6 July 2007,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
20 November 2017,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
28 June 2017,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Butters,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Andrew Lee,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
17 March 2009,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Times/CNN,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
22 March 2009,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Sergeant,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Mike,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
13 February 2008,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
24 April 2009,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
beirutnationalmuseum.com,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
National Museum of Beirut,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
18 August 2013,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
AUB Museum,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
2 June 2009,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Rmpm.info,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
1 May 2009,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
SursockHouse,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
25 May 2018,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
24 May 2018,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Beirut City Center Culture – Planet Discovery,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
25 July 2008,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
19 July 2011,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
The Mineralogical Record,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Peter Lyckberg,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
24 March 2009,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Mideast,LOC,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
18 July 2011,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
20 June 2013,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Beirutnightlife.com,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
24 September 2010,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
31 October 2013,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Eurocost.com,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
11 December 2012,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
29 June 2015,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
6 February 2022,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
14 February 2022,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Condé Nast Travler,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
November 2013,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
22 February 2014,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
7 February 2014,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
11 May 2016,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
25 May 2020,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
12 August 2016,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
18 September 2016,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
12 July 2016,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
16 August 2016,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
China,GPE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
People's Daily,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
20 February 2008,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
16 November 2007,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Asia,LOC,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Maxell,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
4 March 2013,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
19 February 2013,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
13 October 2010,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
2 January 2014,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
1 January 2014,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Jazeera English,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
9 July 2015,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
8 July 2015,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Landon,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Letitia Elizabeth,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
1837,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Fisher's Drawing Room Scrap Book,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
"Fisher, Son & Co.",ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
18 December 2022,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
18 December 2022.Landon,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Syme,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
4 August 2006,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
New York,GPE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
3 January 2020,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
11 January 2023,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
The Hollywood Reporter,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
21 October 2012,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
12 January 2023,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
21 February 2008,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
13 January 2008.[better,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Yerevan,GPE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Yerevan Municipality,GPE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
31 October 2019,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
4 November 2013,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
12 May 2013,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
5 August 2013,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
1892,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Heritage Trail,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Getzel M.,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
University of California Press,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Google Books,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Thomas Corwin Mendenhall,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Government Printing Office,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
2004,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Head,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Barclay,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Historia Numorum,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Oxford,GPE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Clarendon Press,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Kassir,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Fayard,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Berkeley,GPE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
University of California,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Mansel,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Philip,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
John Murray,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Jehl,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Douglas,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
23 February 1997,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
NYTimes,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
ProQuest,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
TimesMachine,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
US Newsstream,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
19 December 2006,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Wise,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Zach,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Miki,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
10 January 2009,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
weekend,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
22 April 2009,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Sherwood,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Seth,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Williams,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Gisela,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
East Coast,LOC,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Kamal,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
(1930–2008) (14 October 2006,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
14 November 2015,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Talbert,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Richard,PERSON,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Princeton University Press,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Google Maps,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
24 March 2026,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Dessiné au Bureau Topographique de l'Armée Française du Levant,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
the Topographic Bureau of the French Army,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Héliogravé et Imprimé au Service Géographique de l’Armée,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
the Army Geographic Service,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
February 1922,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
1176981566,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
921703631,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
the Topographic Bureau of the French Troops of the Levant,ORG,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
November 1936,DATE,https://en.wikipedia.org/wiki/Beyrouth,Beirut - Wikipedia
Tripoli,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Lebanon,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Beirut,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the North Governorate,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the Tripoli District,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Mediterranean Sea,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the 14th century BC,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Athar,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Tripolis,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Ṭarābulus,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Ṭarābulus ash-Shām,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Levant,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Cairo,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the Palm Islands,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
El Mina,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1948,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Diodorus Siculus,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Pliny,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Strabo,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Tyre,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Sidon,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Arwad,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
